region,division,state,county,stname,ctyname,year,popestimate,births,deaths,rbirth,rdeath
"3","7","48","003","Texas","Andrews County",2021,18411,268,161,14.477487,8.6972961
"3","7","48","005","Texas","Angelina County",2021,86730,1145,1201,13.227972,13.874929
"3","7","48","007","Texas","Aransas County",2021,24510,191,456,7.8857188,18.826637
"3","7","48","009","Texas","Archer County",2021,8702,74,87,8.5757332,10.082281
"3","7","48","011","Texas","Armstrong County",2021,1840,22,39,11.91766,21.12676
"3","7","48","013","Texas","Atascosa County",2021,49817,617,638,12.471575,12.896053
"3","7","48","015","Texas","Austin County",2021,30431,341,348,11.261001,11.492166
"3","7","48","017","Texas","Bailey County",2021,6803,115,87,16.826395,12.729534
"3","7","48","019","Texas","Bandera County",2021,21528,155,341,7.2896581,16.037249
"3","7","48","021","Texas","Bastrop County",2021,102276,1203,889,12.010003,8.8752232
"3","7","48","023","Texas","Baylor County",2021,3458,35,74,10.114145,21.384193
"3","7","48","025","Texas","Bee County",2021,30836,329,352,10.634516,11.377962
"3","7","48","027","Texas","Bell County",2021,380399,5977,3188,15.882401,8.4713221
"3","7","48","029","Texas","Bexar County",2021,2030981,25121,18933,12.416218,9.3577585
"3","7","48","031","Texas","Blanco County",2021,11882,90,159,7.7150574,13.629934
"3","7","48","033","Texas","Borden County",2021,618,4,10,6.3492064,15.873015
"3","7","48","035","Texas","Bosque County",2021,18499,154,318,8.380724,17.305651
"3","7","48","037","Texas","Bowie County",2021,92282,1052,1348,11.360384,14.556843
"3","7","48","039","Texas","Brazoria County",2021,379121,4583,3191,12.178885,8.4797783
"3","7","48","041","Texas","Brazos County",2021,237612,2631,1431,11.145542,6.0620565
"3","7","48","043","Texas","Brewster County",2021,9473,75,114,7.8810487,11.979194
"3","7","48","045","Texas","Briscoe County",2021,1400,8,20,5.6757717,14.189429
"3","7","48","047","Texas","Brooks County",2021,6969,77,120,10.986659,17.122066
"3","7","48","049","Texas","Brown County",2021,38135,402,701,10.554228,18.404264
"3","7","48","051","Texas","Burleson County",2021,18109,198,283,11.064234,15.814032
"3","7","48","053","Texas","Burnet County",2021,51146,491,629,9.7586184,12.501367
"3","7","48","055","Texas","Caldwell County",2021,46940,637,487,13.715885,10.486085
"3","7","48","057","Texas","Calhoun County",2021,19782,232,283,11.644833,14.204688
"3","7","48","059","Texas","Callahan County",2021,14098,129,234,9.2655773,16.807325
"3","7","48","061","Texas","Cameron County",2021,422636,5605,4462,13.280166,10.572006
"3","7","48","063","Texas","Camp County",2021,12602,181,225,14.462645,17.978426
"3","7","48","065","Texas","Carson County",2021,5714,48,94,8.3434734,16.339302
"3","7","48","067","Texas","Cass County",2021,28573,328,584,11.505744,20.485838
"3","7","48","069","Texas","Castro County",2021,7366,118,94,16.054422,12.789116
"3","7","48","071","Texas","Chambers County",2021,48727,548,397,11.446954,8.2927742
"3","7","48","073","Texas","Cherokee County",2021,51150,727,791,14.30497,15.564279
"3","7","48","075","Texas","Childress County",2021,6787,62,91,9.2207022,13.533611
"3","7","48","077","Texas","Clay County",2021,10311,88,164,8.556982,15.947103
"3","7","48","079","Texas","Cochran County",2021,2480,43,53,17.060106,21.027575
"3","7","48","081","Texas","Coke County",2021,3304,24,71,7.268322,21.502119
"3","7","48","083","Texas","Coleman County",2021,7722,68,200,8.8254385,25.95717
"3","7","48","085","Texas","Collin County",2021,1114661,11542,6214,10.538729,5.6738572
"3","7","48","087","Texas","Collingsworth County",2021,2607,26,45,9.9104252,17.152658
"3","7","48","089","Texas","Colorado County",2021,20642,268,323,13.00813,15.677709
"3","7","48","091","Texas","Comal County",2021,174977,1722,1778,10.170212,10.500951
"3","7","48","093","Texas","Comanche County",2021,13805,150,243,10.934937,17.714598
"3","7","48","095","Texas","Concho County",2021,3348,23,35,6.9006901,10.50105
"3","7","48","097","Texas","Cooke County",2021,42398,496,535,11.789033,12.715994
"3","7","48","099","Texas","Coryell County",2021,84389,939,683,11.210669,8.1542988
"3","7","48","101","Texas","Cottle County",2021,1355,6,28,4.4117646,20.588236
"3","7","48","103","Texas","Crane County",2021,4636,57,53,12.243583,11.384384
"3","7","48","105","Texas","Crockett County",2021,3013,42,60,13.75696,19.6528
"3","7","48","107","Texas","Crosby County",2021,5085,66,98,12.962781,19.247766
"3","7","48","109","Texas","Culberson County",2021,2182,33,38,15.10989,17.399267
"3","7","48","111","Texas","Dallam County",2021,7175,165,82,23.073696,11.466928
"3","7","48","113","Texas","Dallas County",2021,2588235,35140,21180,13.519682,8.1487446
"3","7","48","115","Texas","Dawson County",2021,12367,158,216,12.720905,17.390604
"3","7","48","117","Texas","Deaf Smith County",2021,18379,335,212,18.154722,11.488958
"3","7","48","119","Texas","Delta County",2021,5344,68,97,12.864169,18.350359
"3","7","48","121","Texas","Denton County",2021,943883,10070,5349,10.837974,5.7569332
"3","7","48","123","Texas","DeWitt County",2021,19949,242,318,12.166306,15.98713
"3","7","48","125","Texas","Dickens County",2021,1734,18,43,10.309278,24.62772
"3","7","48","127","Texas","Dimmit County",2021,8479,142,139,16.64908,16.297338
"3","7","48","129","Texas","Donley County",2021,3361,33,65,9.9397593,19.578314
"3","7","48","131","Texas","Duval County",2021,9998,128,158,12.924071,15.95315
"3","7","48","133","Texas","Eastland County",2021,17826,201,338,11.294673,18.993032
"3","7","48","135","Texas","Ector County",2021,160758,2699,1701,16.545694,10.42765
"3","7","48","137","Texas","Edwards County",2021,1429,22,36,15.444016,25.272026
"3","7","48","139","Texas","Ellis County",2021,203187,2446,1811,12.306794,9.1118584
"3","7","48","141","Texas","El Paso County",2021,867499,10714,8627,12.356807,9.9498014
"3","7","48","143","Texas","Erath County",2021,43381,446,443,10.360046,10.29036
"3","7","48","145","Texas","Falls County",2021,17113,172,221,10.09597,12.972148
"3","7","48","147","Texas","Fannin County",2021,36723,375,573,10.341404,15.801665
"3","7","48","149","Texas","Fayette County",2021,24690,245,398,9.9672508,16.191696
"3","7","48","151","Texas","Fisher County",2021,3675,29,77,7.8879371,20.943832
"3","7","48","153","Texas","Floyd County",2021,5292,63,112,11.81767,21.009192
"3","7","48","155","Texas","Foard County",2021,1056,13,33,12.126865,30.783583
"3","7","48","157","Texas","Fort Bend County",2021,860305,8803,4918,10.421365,5.8221374
"3","7","48","159","Texas","Franklin County",2021,10497,125,145,11.981214,13.898208
"3","7","48","161","Texas","Freestone County",2021,19788,187,280,9.5340061,14.275517
"3","7","48","163","Texas","Frio County",2021,17543,216,221,12.015018,12.293144
"3","7","48","165","Texas","Gaines County",2021,21878,452,176,20.744888,8.0776558
"3","7","48","167","Texas","Galveston County",2021,355560,3903,3588,11.038676,10.147777
"3","7","48","169","Texas","Garza County",2021,6269,44,71,7.2811518,11.749131
"3","7","48","171","Texas","Gillespie County",2021,27293,239,411,8.8451357,15.210673
"3","7","48","173","Texas","Glasscock County",2021,1136,11,12,9.7734337,10.661928
"3","7","48","175","Texas","Goliad County",2021,7133,50,88,7.06564,12.435526
"3","7","48","177","Texas","Gonzales County",2021,19636,261,279,13.2767,14.192334
"3","7","48","179","Texas","Gray County",2021,21128,268,317,12.663312,14.978619
"3","7","48","181","Texas","Grayson County",2021,139563,1648,1976,11.956672,14.336397
"3","7","48","183","Texas","Gregg County",2021,124130,1625,1780,13.084737,14.332819
"3","7","48","185","Texas","Grimes County",2021,30145,385,367,12.922715,12.318537
"3","7","48","187","Texas","Guadalupe County",2021,177301,1853,1546,10.558465,8.8091669
"3","7","48","189","Texas","Hale County",2021,32208,411,462,12.710095,14.28726
"3","7","48","191","Texas","Hall County",2021,2842,27,60,9.5795631,21.28792
"3","7","48","193","Texas","Hamilton County",2021,8230,86,153,10.43816,18.570215
"3","7","48","195","Texas","Hansford County",2021,5120,60,61,11.569611,11.762437
"3","7","48","197","Texas","Hardeman County",2021,3546,48,66,13.513514,18.581081
"3","7","48","199","Texas","Hardin County",2021,57133,704,719,12.407145,12.671501
"3","7","48","201","Texas","Harris County",2021,4735517,62286,36149,13.153953,7.6341753
"3","7","48","203","Texas","Harrison County",2021,69527,801,853,11.581169,12.333006
"3","7","48","205","Texas","Hartley County",2021,5393,61,47,11.357289,8.7506981
"3","7","48","207","Texas","Haskell County",2021,5375,41,110,7.5869727,20.355293
"3","7","48","209","Texas","Hays County",2021,255955,2829,1537,11.317743,6.1489468
"3","7","48","211","Texas","Hemphill County",2021,3324,30,17,8.9699507,5.082972
"3","7","48","213","Texas","Henderson County",2021,83653,959,1488,11.550321,17.921665
"3","7","48","215","Texas","Hidalgo County",2021,879865,13023,7755,14.860323,8.8490982
"3","7","48","217","Texas","Hill County",2021,36378,409,628,11.307401,17.361975
"3","7","48","219","Texas","Hockley County",2021,21265,289,325,13.514462,15.197924
"3","7","48","221","Texas","Hood County",2021,64293,627,991,9.9248123,15.686584
"3","7","48","223","Texas","Hopkins County",2021,37210,432,570,11.669841,15.397707
"3","7","48","225","Texas","Houston County",2021,21962,208,380,9.4493914,17.263311
"3","7","48","227","Texas","Howard County",2021,34365,389,464,11.245862,13.414087
"3","7","48","229","Texas","Hudspeth County",2021,3275,34,38,10.508422,11.744707
"3","7","48","231","Texas","Hunt County",2021,103591,1243,1216,12.19554,11.930634
"3","7","48","233","Texas","Hutchinson County",2021,20438,233,329,11.363914,16.046041
"3","7","48","235","Texas","Irion County",2021,1534,21,26,13.797635,17.082787
"3","7","48","237","Texas","Jack County",2021,8550,87,100,10.213066,11.739156
"3","7","48","239","Texas","Jackson County",2021,15118,224,187,14.876307,12.419061
"3","7","48","241","Texas","Jasper County",2021,32552,363,589,11.088879,17.992699
"3","7","48","243","Texas","Jeff Davis County",2021,1959,12,28,6.0867362,14.202384
"3","7","48","245","Texas","Jefferson County",2021,253727,3190,3141,12.513239,12.32103
"3","7","48","247","Texas","Jim Hogg County",2021,4790,71,81,14.736405,16.811954
"3","7","48","249","Texas","Jim Wells County",2021,38893,510,567,13.11526,14.581083
"3","7","48","251","Texas","Johnson County",2021,187511,2202,2055,11.951964,11.154081
"3","7","48","253","Texas","Jones County",2021,19811,148,288,7.4949989,14.584863
"3","7","48","255","Texas","Karnes County",2021,14732,166,187,11.25729,12.681405
"3","7","48","257","Texas","Kaufman County",2021,158313,2124,1421,13.907213,9.3042135
"3","7","48","259","Texas","Kendall County",2021,46861,408,477,8.9277897,10.437636
"3","7","48","261","Texas","Kenedy County",2021,339,1,3,2.9112082,8.7336245
"3","7","48","263","Texas","Kent County",2021,748,11,23,14.559895,30.443415
"3","7","48","265","Texas","Kerr County",2021,53175,488,872,9.2190275,16.473345
"3","7","48","267","Texas","Kimble County",2021,4348,40,68,9.2581873,15.738919
"3","7","48","269","Texas","King County",2021,256,2,1,7.6481833,3.8240917
"3","7","48","271","Texas","Kinney County",2021,3122,33,54,10.56338,17.285532
"3","7","48","273","Texas","Kleberg County",2021,30625,361,380,11.718687,12.33546
"3","7","48","275","Texas","Knox County",2021,3318,46,71,13.803451,21.305326
"3","7","48","277","Texas","Lamar County",2021,50349,676,843,13.455414,16.779459
"3","7","48","279","Texas","Lamb County",2021,12909,198,225,15.277778,17.361111
"3","7","48","281","Texas","Lampasas County",2021,22224,225,321,10.243802,14.614491
"3","7","48","283","Texas","La Salle County",2021,6708,80,93,11.966195,13.910703
"3","7","48","285","Texas","Lavaca County",2021,20538,250,309,12.22733,15.112981
"3","7","48","287","Texas","Lee County",2021,17679,184,223,10.459002,12.675857
"3","7","48","289","Texas","Leon County",2021,16009,206,266,12.980058,16.760656
"3","7","48","291","Texas","Liberty County",2021,97488,1302,1039,13.707644,10.938742
"3","7","48","293","Texas","Limestone County",2021,22060,248,412,11.220704,18.640846
"3","7","48","295","Texas","Lipscomb County",2021,2895,30,42,10.124873,14.174823
"3","7","48","297","Texas","Live Oak County",2021,11386,113,171,9.9406204,15.042886
"3","7","48","299","Texas","Llano County",2021,22056,208,414,9.5971947,19.102108
"3","7","48","301","Texas","Loving County",2021,54,0,3,0,50.42017
"3","7","48","303","Texas","Lubbock County",2021,314642,3900,3464,12.455687,11.063205
"3","7","48","305","Texas","Lynn County",2021,5645,74,97,13.15088,17.238316
"3","7","48","307","Texas","McCulloch County",2021,7522,75,160,9.9272003,21.178028
"3","7","48","309","Texas","McLennan County",2021,263721,3190,2947,12.154372,11.228506
"3","7","48","311","Texas","McMullen County",2021,592,7,18,11.7746,30.277544
"3","7","48","313","Texas","Madison County",2021,13512,184,175,13.643273,12.975939
"3","7","48","315","Texas","Marion County",2021,9620,88,200,9.0852776,20.648359
"3","7","48","317","Texas","Martin County",2021,5214,82,59,15.669788,11.274604
"3","7","48","319","Texas","Mason County",2021,3929,37,67,9.3706474,16.96847
"3","7","48","321","Texas","Matagorda County",2021,36339,483,505,13.301022,13.906865
"3","7","48","323","Texas","Maverick County",2021,57683,932,781,16.130428,13.517022
"3","7","48","325","Texas","Medina County",2021,52328,590,577,11.425252,11.173509
"3","7","48","327","Texas","Menard County",2021,1968,12,35,6.1099796,17.820774
"3","7","48","329","Texas","Midland County",2021,168257,2827,1409,16.697231,8.3220377
"3","7","48","331","Texas","Milam County",2021,25212,287,356,11.483215,14.243988
"3","7","48","333","Texas","Mills County",2021,4489,30,87,6.7151651,19.473978
"3","7","48","335","Texas","Mitchell County",2021,9042,67,108,7.4234114,11.966096
"3","7","48","337","Texas","Montague County",2021,20437,218,400,10.782471,19.784351
"3","7","48","339","Texas","Montgomery County",2021,650755,7641,4958,11.976057,7.7708797
"3","7","48","341","Texas","Moore County",2021,21136,398,203,18.773584,9.5754719
"3","7","48","343","Texas","Morris County",2021,12007,130,223,10.841012,18.596506
"3","7","48","345","Texas","Motley County",2021,1071,14,25,13.133208,23.452158
"3","7","48","347","Texas","Nacogdoches County",2021,64778,848,785,13.107254,12.133484
"3","7","48","349","Texas","Navarro County",2021,53637,696,729,13.073491,13.693356
"3","7","48","351","Texas","Newton County",2021,12212,115,221,9.4378338,18.137054
"3","7","48","353","Texas","Nolan County",2021,14605,198,228,13.503376,15.549342
"3","7","48","355","Texas","Nueces County",2021,353292,4365,4090,12.353366,11.575089
"3","7","48","357","Texas","Ochiltree County",2021,9768,133,107,13.486792,10.850276
"3","7","48","359","Texas","Oldham County",2021,1734,30,19,17.157564,10.866457
"3","7","48","361","Texas","Orange County",2021,84666,1046,1221,12.348011,14.413882
"3","7","48","363","Texas","Palo Pinto County",2021,28742,351,440,12.274014,15.38623
"3","7","48","365","Texas","Panola County",2021,22556,227,370,10.076573,16.42437
"3","7","48","367","Texas","Parker County",2021,157088,1683,1486,10.977041,9.6921473
"3","7","48","369","Texas","Parmer County",2021,9784,153,105,15.582035,10.693553
"3","7","48","371","Texas","Pecos County",2021,15117,180,203,11.87962,13.397572
"3","7","48","373","Texas","Polk County",2021,51877,537,900,10.49033,17.581558
"3","7","48","375","Texas","Potter County",2021,116461,1500,1651,12.780314,14.066867
"3","7","48","377","Texas","Presidio County",2021,6113,85,77,13.910482,12.60126
"3","7","48","379","Texas","Rains County",2021,12463,115,192,9.3351736,15.585681
"3","7","48","381","Texas","Randall County",2021,144055,1650,1524,11.562638,10.679673
"3","7","48","383","Texas","Reagan County",2021,3222,45,41,13.632233,12.420479
"3","7","48","385","Texas","Real County",2021,2817,26,68,9.3390808,24.425287
"3","7","48","387","Texas","Red River County",2021,11561,107,235,9.2552547,20.326962
"3","7","48","389","Texas","Reeves County",2021,12981,172,160,12.396843,11.531947
"3","7","48","391","Texas","Refugio County",2021,6704,56,115,8.3258991,17.09783
"3","7","48","393","Texas","Roberts County",2021,801,13,15,16.019716,18.484289
"3","7","48","395","Texas","Robertson County",2021,16946,223,270,13.229711,16.018036
"3","7","48","397","Texas","Rockwall County",2021,116612,1210,848,10.718873,7.5120697
"3","7","48","399","Texas","Runnels County",2021,9892,106,175,10.701126,17.666952
"3","7","48","401","Texas","Rusk County",2021,52695,530,763,10.100336,14.540673
"3","7","48","403","Texas","Sabine County",2021,10013,106,216,10.65059,21.703089
"3","7","48","405","Texas","San Augustine County",2021,7905,93,193,11.752811,24.390244
"3","7","48","407","Texas","San Jacinto County",2021,27811,273,449,9.8655682,16.225788
"3","7","48","409","Texas","San Patricio County",2021,69767,911,815,13.144984,11.759783
"3","7","48","411","Texas","San Saba County",2021,5829,40,98,6.9228106,16.960886
"3","7","48","413","Texas","Schleicher County",2021,2438,34,30,13.942998,12.302645
"3","7","48","415","Texas","Scurry County",2021,16837,231,247,13.677136,14.624471
"3","7","48","417","Texas","Shackelford County",2021,3191,35,50,11.109347,15.870497
"3","7","48","419","Texas","Shelby County",2021,23984,329,351,13.734658,14.653085
"3","7","48","421","Texas","Sherman County",2021,2789,43,33,15.417712,11.832198
"3","7","48","423","Texas","Smith County",2021,237182,2871,2929,12.18123,12.427315
"3","7","48","425","Texas","Somervell County",2021,9477,88,127,9.4208326,13.595975
"3","7","48","427","Texas","Starr County",2021,65858,1079,812,16.382616,12.328715
"3","7","48","429","Texas","Stephens County",2021,9433,94,154,10.147901,16.625284
"3","7","48","431","Texas","Sterling County",2021,1380,24,19,17.378712,13.758146
"3","7","48","433","Texas","Stonewall County",2021,1211,12,26,9.7799511,21.189894
"3","7","48","435","Texas","Sutton County",2021,3291,39,50,11.734617,15.044381
"3","7","48","437","Texas","Swisher County",2021,7007,77,103,11.037053,14.76385
"3","7","48","439","Texas","Tarrant County",2021,2129695,26443,17921,12.456852,8.4422808
"3","7","48","441","Texas","Taylor County",2021,143922,1868,1856,13.00039,12.916876
"3","7","48","443","Texas","Terrell County",2021,721,7,19,9.5173349,25.832767
"3","7","48","445","Texas","Terry County",2021,11714,171,181,14.548858,15.399668
"3","7","48","447","Texas","Throckmorton County",2021,1503,19,24,12.863914,16.249153
"3","7","48","449","Texas","Titus County",2021,31260,422,372,13.49299,11.894294
"3","7","48","451","Texas","Tom Green County",2021,119231,1446,1537,12.078889,12.83904
"3","7","48","453","Texas","Travis County",2021,1308868,15111,7378,11.599394,5.6634455
"3","7","48","455","Texas","Trinity County",2021,13832,126,274,9.1749802,19.951941
"3","7","48","457","Texas","Tyler County",2021,19898,210,379,10.577213,19.089352
"3","7","48","459","Texas","Upshur County",2021,41835,483,625,11.655265,15.081864
"3","7","48","461","Texas","Upton County",2021,3233,32,44,9.7979183,13.472137
"3","7","48","463","Texas","Uvalde County",2021,24803,358,351,14.501559,14.21801
"3","7","48","465","Texas","Val Verde County",2021,47533,736,605,15.472261,12.718367
"3","7","48","467","Texas","Van Zandt County",2021,61253,585,917,9.6685429,15.155647
"3","7","48","469","Texas","Victoria County",2021,90896,1167,1114,12.809607,12.227851
"3","7","48","471","Texas","Walker County",2021,78348,645,717,8.3278999,9.2575254
"3","7","48","473","Texas","Waller County",2021,59419,642,484,11.002193,8.2944889
"3","7","48","475","Texas","Ward County",2021,11081,149,140,13.096023,12.304988
"3","7","48","477","Texas","Washington County",2021,35947,379,496,10.564313,13.825591
"3","7","48","479","Texas","Webb County",2021,267400,4144,2349,15.498454,8.7852001
"3","7","48","481","Texas","Wharton County",2021,41652,504,580,12.113055,13.939627
"3","7","48","483","Texas","Wheeler County",2021,4886,43,98,8.7194567,19.87225
"3","7","48","485","Texas","Wichita County",2021,130073,1595,1822,12.283735,14.031953
"3","7","48","487","Texas","Wilbarger County",2021,12703,157,211,12.292033,16.519867
"3","7","48","489","Texas","Willacy County",2021,20292,235,254,11.622156,12.56182
"3","7","48","491","Texas","Williamson County",2021,644595,7135,3926,11.324076,6.231019
"3","7","48","493","Texas","Wilson County",2021,51307,530,541,10.457877,10.674928
"3","7","48","495","Texas","Winkler County",2021,7382,114,92,15.063425,12.156448
"3","7","48","497","Texas","Wise County",2021,71871,772,836,10.964507,11.873482
"3","7","48","499","Texas","Wood County",2021,46076,372,831,8.1656847,18.241085
"3","7","48","501","Texas","Yoakum County",2021,7563,134,94,17.58761,12.337577
"3","7","48","503","Texas","Young County",2021,17943,209,330,11.678587,18.439875
"3","7","48","505","Texas","Zapata County",2021,13875,193,144,13.90991,10.378378
"3","7","48","507","Texas","Zavala County",2021,9473,149,169,15.57437,17.66489
"4","8","49","000","Utah","Utah",2021,3339284,45703,21993,13.800744,6.6411343
"4","8","49","001","Utah","Beaver County",2021,7213,92,72,12.870733,10.072747
"4","8","49","003","Utah","Box Elder County",2021,59685,778,484,13.227805,8.2291231
"4","8","49","005","Utah","Cache County",2021,137458,2063,695,15.220094,5.1274672
"4","8","49","007","Utah","Carbon County",2021,20360,231,278,11.3105,13.611771
"4","8","49","009","Utah","Daggett County",2021,982,15,6,15.511892,6.2047572
"4","8","49","011","Utah","Davis County",2021,367504,4799,2262,13.125021,6.1864552
"4","8","49","013","Utah","Duchesne County",2021,19792,248,170,12.584999,8.6268139
"4","8","49","015","Utah","Emery County",2021,9965,107,114,10.801535,11.508177
"4","8","49","017","Utah","Garfield County",2021,5126,56,75,10.949262,14.66419
"4","8","49","019","Utah","Grand County",2021,9671,102,79,10.545361,8.1674852
"4","8","49","021","Utah","Iron County",2021,60520,749,405,12.669898,6.8508792
"4","8","49","023","Utah","Juab County",2021,12205,212,87,17.649017,7.2427573
"4","8","49","025","Utah","Kane County",2021,7985,84,90,10.715652,11.481056
"4","8","49","027","Utah","Millard County",2021,13192,188,141,14.322719,10.742039
"4","8","49","029","Utah","Morgan County",2021,12662,139,76,11.100463,6.0693178
"4","8","49","031","Utah","Piute County",2021,1492,19,17,12.960437,11.59618
"4","8","49","033","Utah","Rich County",2021,2600,35,15,13.712047,5.8765917
"4","8","49","035","Utah","Salt Lake County",2021,1186312,14930,7958,12.581664,6.7062879
"4","8","49","037","Utah","San Juan County",2021,14498,181,155,12.474586,10.682656
"4","8","49","039","Utah","Sanpete County",2021,29124,371,262,12.870772,9.0893326
"4","8","49","041","Utah","Sevier County",2021,21894,284,245,13.073099,11.277849
"4","8","49","043","Utah","Summit County",2021,43179,413,183,9.6418734,4.2723069
"4","8","49","045","Utah","Tooele County",2021,76775,1051,467,14.001199,6.2212749
"4","8","49","047","Utah","Uintah County",2021,36229,535,338,14.881574,9.4018164
"4","8","49","049","Utah","Utah County",2021,685973,11866,3169,17.584887,4.6963177
"4","8","49","051","Utah","Wasatch County",2021,36246,383,191,10.743187,5.3575687
"4","8","49","053","Utah","Washington County",2021,191513,2251,1800,12.052644,9.6378317
"4","8","49","055","Utah","Wayne County",2021,2560,41,41,16.19593,16.19593
"4","8","49","057","Utah","Weber County",2021,266569,3480,2118,13.143061,7.9991388
"1","1","50","000","Vermont","Vermont",2021,647093,5153,6447,7.9889679,9.9951239
"1","1","50","001","Vermont","Addison County",2021,37408,271,369,7.2495751,9.8711929
"1","1","50","003","Vermont","Bennington County",2021,37431,272,493,7.279345,13.193812
"1","1","50","005","Vermont","Caledonia County",2021,30457,251,328,8.2785006,10.81812
"1","1","50","007","Vermont","Chittenden County",2021,169338,1393,1258,8.2491198,7.4496717
"1","1","50","009","Vermont","Essex County",2021,5970,55,75,9.2514715,12.615644
"1","1","50","011","Vermont","Franklin County",2021,50430,504,462,10.032247,9.1962261
"1","1","50","013","Vermont","Grand Isle County",2021,7428,68,76,9.2491837,10.337323
"1","1","50","015","Vermont","Lamoille County",2021,26149,225,243,8.6417141,9.3330517
"1","1","50","017","Vermont","Orange County",2021,29630,238,296,8.0780649,10.04667
"1","1","50","019","Vermont","Orleans County",2021,27591,235,365,8.5463867,13.274176
"1","1","50","021","Vermont","Rutland County",2021,60728,479,762,7.9035077,12.573012
"1","1","50","023","Vermont","Washington County",2021,60033,446,606,7.4463644,10.117706
"1","1","50","025","Vermont","Windham County",2021,46150,295,486,6.4123464,10.564069
"1","1","50","027","Vermont","Windsor County",2021,58350,421,628,7.2531185,10.819379
"3","5","51","000","Virginia","Virginia",2021,8657348,94275,83763,10.902284,9.6866407
"3","5","51","001","Virginia","Accomack County",2021,33410,341,499,10.209275,14.939672
"3","5","51","003","Virginia","Albemarle County",2021,113882,1034,987,9.1345987,8.719389
"3","5","51","005","Virginia","Alleghany County",2021,14988,107,297,7.0936093,19.689737
"3","5","51","007","Virginia","Amelia County",2021,13306,130,206,9.7843676,15.504459
"3","5","51","009","Virginia","Amherst County",2021,31385,311,433,9.9207296,13.812463
"3","5","51","011","Virginia","Appomattox County",2021,16398,202,186,12.410912,11.427869
"3","5","51","013","Virginia","Arlington County",2021,233436,2401,1103,10.168343,4.6712546
"3","5","51","015","Virginia","Augusta County",2021,77764,501,894,6.4504499,11.510384
"3","5","51","017","Virginia","Bath County",2021,4090,39,77,9.4259815,18.610271
"3","5","51","019","Virginia","Bedford County",2021,80242,624,1045,7.8097134,13.078767
"3","5","51","021","Virginia","Bland County",2021,6177,37,95,5.9519024,15.281911
"3","5","51","023","Virginia","Botetourt County",2021,33998,239,406,7.06672,12.004554
"3","5","51","025","Virginia","Brunswick County",2021,15959,143,256,8.9990873,16.110254
"3","5","51","027","Virginia","Buchanan County",2021,19876,151,365,7.5272303,18.19496
"3","5","51","029","Virginia","Buckingham County",2021,16950,136,220,8.0525789,13.02623
"3","5","51","031","Virginia","Campbell County",2021,55344,359,752,6.4694591,13.551625
"3","5","51","033","Virginia","Caroline County",2021,31405,338,351,10.846196,11.263357
"3","5","51","035","Virginia","Carroll County",2021,29098,238,479,8.1722345,16.447481
"3","5","51","036","Virginia","Charles City County",2021,6608,28,118,4.1935,17.672607
"3","5","51","037","Virginia","Charlotte County",2021,11499,149,222,12.933466,19.269997
"3","5","51","041","Virginia","Chesterfield County",2021,370931,3941,3196,10.705719,8.6819277
"3","5","51","043","Virginia","Clarke County",2021,14940,142,194,9.5449352,13.040263
"3","5","51","045","Virginia","Craig County",2021,4886,45,64,9.2203665,13.113411
"3","5","51","047","Virginia","Culpeper County",2021,53772,670,505,12.577435,9.4800072
"3","5","51","049","Virginia","Cumberland County",2021,9703,76,117,7.8475914,12.081161
"3","5","51","051","Virginia","Dickenson County",2021,13860,112,230,8.0189018,16.467388
"3","5","51","053","Virginia","Dinwiddie County",2021,27997,201,348,7.1929574,12.453479
"3","5","51","057","Virginia","Essex County",2021,10571,118,165,11.148377,15.588833
"3","5","51","059","Virginia","Fairfax County",2021,1142203,12357,5910,10.78823,5.1597018
"3","5","51","061","Virginia","Fauquier County",2021,74055,700,615,9.5198593,8.3638763
"3","5","51","063","Virginia","Floyd County",2021,15510,126,227,8.1342802,14.654616
"3","5","51","065","Virginia","Fluvanna County",2021,27797,266,284,9.6567497,10.310214
"3","5","51","067","Virginia","Franklin County",2021,55017,483,749,8.8219986,13.68049
"3","5","51","069","Virginia","Frederick County",2021,93959,926,940,9.9661512,10.116828
"3","5","51","071","Virginia","Giles County",2021,16572,150,307,8.9933453,18.40638
"3","5","51","073","Virginia","Gloucester County",2021,39174,370,504,9.4998455,12.940331
"3","5","51","075","Virginia","Goochland County",2021,25529,193,270,7.6611624,10.717689
"3","5","51","077","Virginia","Grayson County",2021,15344,121,262,7.902041,17.110205
"3","5","51","079","Virginia","Greene County",2021,21004,239,211,11.487347,10.141549
"3","5","51","081","Virginia","Greensville County",2021,11413,99,159,8.6845913,13.94798
"3","5","51","083","Virginia","Halifax County",2021,33777,348,592,10.280194,17.488146
"3","5","51","085","Virginia","Hanover County",2021,111783,969,1219,8.73032,10.982724
"3","5","51","087","Virginia","Henrico County",2021,334422,3568,3540,10.661455,10.577789
"3","5","51","089","Virginia","Henry County",2021,50262,357,951,7.0614066,18.810638
"3","5","51","091","Virginia","Highland County",2021,2239,9,22,4.018754,9.8236217
"3","5","51","093","Virginia","Isle of Wight County",2021,39391,388,479,9.9362335,12.26664
"3","5","51","095","Virginia","James City County",2021,79991,757,899,9.5533762,11.345424
"3","5","51","097","Virginia","King and Queen County",2021,6669,56,110,8.4483671,16.595007
"3","5","51","099","Virginia","King George County",2021,27541,302,218,11.10968,8.0195704
